person_id;trip_index;preceding_activity_index;following_activity_index;departure_time;arrival_time;preceding_purpose;following_purpose;is_first;is_last
2317723;0;0;1;22245.0;24045.0;home;education;True;False
2317723;1;1;2;60045.0;61845.0;education;home;False;True
2317724;0;0;1;32080.0;33280.0;home;work;True;False
2317724;1;1;2;60280.0;60880.0;work;shop;False;False
2317724;2;2;3;62080.0;62680.0;shop;work;False;False
2317724;3;3;4;71680.0;72580.0;work;home;False;True
2318242;0;0;1;36361.0;37261.0;home;shop;True;False
2318242;1;1;2;44161.0;45361.0;shop;home;False;False
2318242;2;2;3;76561.0;77041.0;home;leisure;False;False
2318242;3;3;4;77041.0;77461.0;leisure;home;False;True
2318922;0;0;1;26664.0;27264.0;home;work;True;False
2318922;1;1;2;41964.0;42564.0;work;home;False;False
2318922;2;2;3;44664.0;45564.0;home;other;False;False
2318922;3;3;4;46164.0;47364.0;other;home;False;False
2318922;4;4;5;49164.0;49764.0;home;work;False;False
2318922;5;5;6;59964.0;60564.0;work;home;False;False
2318922;6;6;7;65364.0;66264.0;home;other;False;False
2318922;7;7;8;67164.0;67764.0;other;home;False;True
2318923;0;0;1;28808.0;29708.0;home;education;True;False
2318923;1;1;2;62708.0;63608.0;education;home;False;True
2333643;0;0;1;54078.0;55278.0;home;leisure;True;True
2333644;0;0;1;38971.0;39391.0;home;shop;True;False
2333644;1;1;2;43891.0;44371.0;shop;home;False;False
2333644;2;2;3;53371.0;53851.0;home;shop;False;False
2333644;3;3;4;55111.0;55591.0;shop;shop;False;False
2333644;4;4;5;57391.0;57511.0;shop;other;False;False
2333644;5;5;6;57691.0;57991.0;other;home;False;True
2344830;0;0;1;32068.0;32248.0;home;education;True;False
2344830;1;1;2;43708.0;43888.0;education;home;False;False
2344830;2;2;3;49828.0;50008.0;home;education;False;False
2344830;3;3;4;61528.0;61648.0;education;home;False;True
2344831;0;0;1;30199.0;33199.0;home;education;True;False
2344831;1;1;2;40999.0;42799.0;education;leisure;False;False
2344831;2;2;3;56599.0;58999.0;leisure;home;False;True
2344832;0;0;1;31906.0;32206.0;home;other;True;False
2344832;1;1;2;32506.0;32806.0;other;home;False;True
2344833;0;0;1;35586.0;35706.0;home;other;True;False
2344833;1;1;2;35886.0;36006.0;other;home;False;False
2344833;2;2;3;36186.0;36306.0;home;work;False;False
2344833;3;3;4;55386.0;55566.0;work;home;False;False
2344833;4;4;5;60486.0;60606.0;home;other;False;False
2344833;5;5;6;60786.0;60906.0;other;home;False;False
2344833;6;6;7;66186.0;66486.0;home;shop;False;False
2344833;7;7;8;70986.0;71286.0;shop;home;False;True
2346019;0;0;1;40330.0;40510.0;home;shop;True;False
2346019;1;1;2;42130.0;42310.0;shop;home;False;False
2346019;2;2;3;63730.0;64330.0;home;other;False;False
2346019;3;3;4;66430.0;67030.0;other;home;False;True
2346020;0;0;1;33782.0;34262.0;shop;shop;True;False
2346020;1;1;2;35942.0;37022.0;shop;home;False;True
2351172;0;0;1;49720.0;51220.0;home;other;True;False
2351172;1;1;2;56020.0;57820.0;other;home;False;True
2351173;0;0;1;33266.0;33566.0;home;shop;True;False
2351173;1;1;2;34166.0;34466.0;shop;home;False;False
2351173;2;2;3;40466.0;41066.0;home;leisure;False;False
2351173;3;3;4;41966.0;42566.0;leisure;home;False;True
2355166;0;0;1;36621.0;37521.0;home;shop;True;False
2355166;1;1;2;38421.0;39321.0;shop;home;False;True
2359434;0;0;1;56137.0;56437.0;home;leisure;True;False
2359434;1;1;2;64237.0;64537.0;leisure;home;False;True
2359435;0;0;1;45624.0;47424.0;home;shop;True;False
2359435;1;1;2;50124.0;50424.0;shop;shop;False;False
2359435;2;2;3;54624.0;55524.0;shop;shop;False;False
2359435;3;3;4;60024.0;61824.0;shop;home;False;True
2362471;0;0;1;28944.0;29544.0;home;education;True;False
2362471;1;1;2;44244.0;44844.0;education;home;False;True
2362472;0;0;1;60591.0;64191.0;home;leisure;True;False
2362472;1;1;2;69591.0;73191.0;leisure;home;False;True
2362473;0;0;1;32680.0;32980.0;home;other;True;False
2362473;1;1;2;33880.0;34480.0;other;home;False;False
2362473;2;2;3;35680.0;35980.0;home;other;False;False
2362473;3;3;4;38080.0;38380.0;other;home;False;False
2362473;4;4;5;43180.0;43480.0;home;shop;False;False
2362473;5;5;6;44680.0;44980.0;shop;home;False;False
2362473;6;6;7;61480.0;61900.0;home;other;False;False
2362473;7;7;8;63280.0;63820.0;other;home;False;False
2362473;8;8;9;69280.0;70180.0;home;other;False;False
2362473;9;9;10;70240.0;71080.0;other;home;False;True
2373486;0;0;1;30841.0;31141.0;home;work;True;False
2373486;1;1;2;44881.0;45181.0;work;home;False;False
2373486;2;2;3;50521.0;50821.0;home;work;False;False
2373486;3;3;4;59641.0;59821.0;work;home;False;True
2373487;0;0;1;51702.0;53502.0;home;other;True;False
2373487;1;1;2;66102.0;67902.0;other;home;False;True
2373488;0;0;1;23728.0;25528.0;home;education;True;False
2373488;1;1;2;59728.0;61228.0;education;home;False;True
2376360;0;0;1;26108.0;27308.0;home;work;True;False
2376360;1;1;2;63908.0;65408.0;work;home;False;True
2376361;0;0;1;34490.0;35390.0;home;work;True;False
2376361;1;1;2;44390.0;45290.0;work;home;False;False
2376361;2;2;3;50690.0;51590.0;home;work;False;False
2376361;3;3;4;67790.0;68690.0;work;home;False;True
2376484;0;0;1;22637.0;22997.0;home;work;True;False
2376484;1;1;2;49637.0;49937.0;work;home;False;False
2376484;2;2;3;55637.0;56837.0;home;shop;False;False
2376484;3;3;4;61037.0;61937.0;shop;home;False;False
2376484;4;4;5;62837.0;62957.0;home;other;False;False
2376484;5;5;6;63437.0;63617.0;other;home;False;True
2376485;0;0;1;30373.0;30613.0;home;work;True;False
2376485;1;1;2;41413.0;41533.0;work;other;False;False
2376485;2;2;3;41833.0;42193.0;other;home;False;False
2376485;3;3;4;46573.0;46873.0;home;other;False;False
2376485;4;4;5;46933.0;47053.0;other;work;False;False
2376485;5;5;6;66973.0;67393.0;work;home;False;True
2377611;0;0;1;39590.0;39890.0;home;shop;True;False
2377611;1;1;2;40490.0;40790.0;shop;home;False;False
2377611;2;2;3;64790.0;65390.0;home;shop;False;False
2377611;3;3;4;65690.0;66290.0;shop;shop;False;False
2377611;4;4;5;66890.0;67190.0;shop;home;False;True
2377612;0;0;1;29061.0;30441.0;home;work;True;False
2377612;1;1;2;36261.0;37761.0;work;work;False;False
2377612;2;2;3;38361.0;38541.0;work;work;False;False
2377612;3;3;4;43161.0;44961.0;work;work;False;False
2377612;4;4;5;47361.0;48561.0;work;leisure;False;False
2377612;5;5;6;63861.0;65961.0;leisure;home;False;True
2381094;0;0;1;27416.0;27716.0;home;shop;True;False
2381094;1;1;2;28916.0;29216.0;shop;home;False;False
2381094;2;2;3;32816.0;33116.0;home;shop;False;False
2381094;3;3;4;37916.0;38216.0;shop;home;False;False
2381094;4;4;5;38516.0;41216.0;home;leisure;False;False
2381094;5;5;6;41516.0;41816.0;leisure;home;False;False
2381094;6;6;7;49016.0;49916.0;home;leisure;False;False
2381094;7;7;8;50216.0;50816.0;leisure;home;False;False
2381094;8;8;9;63416.0;65216.0;home;leisure;False;False
2381094;9;9;10;66116.0;67016.0;leisure;home;False;True
2383186;0;0;1;28105.0;28705.0;home;leisure;True;False
2383186;1;1;2;34405.0;35005.0;leisure;home;False;False
2383186;2;2;3;50605.0;51205.0;home;leisure;False;False
2383186;3;3;4;66805.0;67405.0;leisure;home;False;True
2383187;0;0;1;25155.0;28695.0;home;other;True;False
2383187;1;1;2;35955.0;38655.0;other;home;False;False
2383187;2;2;3;54855.0;55755.0;home;other;False;False
2383187;3;3;4;58455.0;59355.0;other;home;False;True
2385164;0;0;1;35886.0;36486.0;home;shop;True;False
2385164;1;1;2;36786.0;37086.0;shop;shop;False;False
2385164;2;2;3;37686.0;38286.0;shop;home;False;True
2385165;0;0;1;38588.0;40388.0;home;leisure;True;False
2385165;1;1;2;40448.0;42608.0;leisure;home;False;False
2385165;2;2;3;50288.0;51008.0;home;leisure;False;False
2385165;3;3;4;64688.0;65588.0;leisure;home;False;True
2387733;0;0;1;33227.0;33527.0;home;leisure;True;False
2387733;1;1;2;37547.0;38027.0;leisure;home;False;False
2387733;2;2;3;40127.0;41147.0;home;shop;False;False
2387733;3;3;4;43307.0;44447.0;shop;home;False;False
2387733;4;4;5;49127.0;49727.0;home;leisure;False;False
2387733;5;5;6;59027.0;59387.0;leisure;home;False;False
2387733;6;6;7;61307.0;62267.0;home;shop;False;False
2387733;7;7;8;66047.0;66827.0;shop;home;False;True
2387998;0;0;1;28482.0;29382.0;home;education;True;False
2387998;1;1;2;60882.0;61782.0;education;home;False;True
2387999;0;0;1;34839.0;36639.0;leisure;shop;True;False
2387999;1;1;2;45639.0;47439.0;shop;home;False;True
2388000;0;0;1;40148.0;40448.0;home;leisure;True;False
2388000;1;1;2;46148.0;47348.0;leisure;education;False;False
2388000;2;2;3;65948.0;67148.0;education;education;False;False
2388000;3;3;4;67448.0;67748.0;education;home;False;True
2388001;0;0;1;29699.0;30599.0;home;education;True;False
2388001;1;1;2;62099.0;62999.0;education;home;False;True
2388002;0;0;1;29660.0;30200.0;home;work;True;False
2388002;1;1;2;66560.0;67100.0;work;home;False;False
2388002;2;2;3;70160.0;70400.0;home;leisure;False;False
2388002;3;3;4;71960.0;72200.0;leisure;home;False;True
2388003;0;0;1;27825.0;31425.0;home;work;True;False
2388003;1;1;2;56625.0;59925.0;work;other;False;False
2388003;2;2;3;63225.0;64725.0;other;other;False;False
2388003;3;3;4;65625.0;65925.0;other;shop;False;False
2388003;4;4;5;68025.0;68625.0;shop;home;False;False
2388003;5;5;6;73425.0;73545.0;home;leisure;False;False
2388003;6;6;7;90825.0;91125.0;leisure;home;False;True
2388004;0;0;1;53730.0;54930.0;home;leisure;True;True
2388713;0;0;1;34112.0;34712.0;home;shop;True;False
2388713;1;1;2;35012.0;35612.0;shop;home;False;True
2390711;0;0;1;36317.0;37217.0;home;shop;True;False
2390711;1;1;2;38117.0;39017.0;shop;home;False;True
2390712;0;0;1;49093.0;49693.0;home;leisure;True;False
2390712;1;1;2;54493.0;55093.0;leisure;home;False;True
2391570;0;0;1;36233.0;37133.0;home;shop;True;False
2391570;1;1;2;38033.0;38933.0;shop;home;False;True
2391591;0;0;1;49660.0;51460.0;home;other;True;False
2391591;1;1;2;64060.0;65860.0;other;home;False;True
2392269;0;0;1;31382.0;32882.0;home;work;True;False
2392269;1;1;2;66182.0;67682.0;work;home;False;True
2392994;0;0;1;50916.0;51816.0;home;shop;True;False
2392994;1;1;2;55416.0;56316.0;shop;home;False;True
2392995;0;0;1;48789.0;50589.0;home;shop;True;False
2392995;1;1;2;53289.0;53589.0;shop;shop;False;False
2392995;2;2;3;54489.0;54789.0;shop;shop;False;False
2392995;3;3;4;60789.0;62589.0;shop;home;False;True
2393056;0;0;1;47904.0;48144.0;home;leisure;True;False
2393056;1;1;2;61704.0;62004.0;leisure;leisure;False;False
2393056;2;2;3;67104.0;67224.0;leisure;leisure;False;False
2393056;3;3;4;67704.0;67944.0;leisure;home;False;True
2393057;0;0;1;25562.0;27362.0;home;work;True;False
2393057;1;1;2;63062.0;65162.0;work;home;False;True
2393058;0;0;1;34688.0;35288.0;home;leisure;True;False
2393058;1;1;2;39488.0;40088.0;leisure;home;False;True
2394072;0;0;1;32339.0;32579.0;home;home;True;False
2394072;1;1;2;32939.0;33359.0;home;leisure;False;False
2394072;2;2;3;33779.0;34139.0;leisure;leisure;False;False
2394072;3;3;4;34859.0;35159.0;leisure;home;False;False
2394072;4;4;5;38099.0;38879.0;home;shop;False;False
2394072;5;5;6;41039.0;41819.0;shop;home;False;False
2394072;6;6;7;43919.0;45419.0;home;leisure;False;False
2394072;7;7;8;59819.0;60719.0;leisure;leisure;False;False
2394072;8;8;9;61499.0;61739.0;leisure;other;False;False
2394072;9;9;10;62579.0;62759.0;other;home;False;False
2394072;10;10;11;62939.0;63539.0;home;other;False;False
2394072;11;11;12;64439.0;65699.0;other;home;False;True
2394073;0;0;1;24966.0;25566.0;home;other;True;False
2394073;1;1;2;25626.0;26466.0;other;work;False;False
2394073;2;2;3;62466.0;63966.0;work;home;False;True
2397572;0;0;1;31034.0;32234.0;home;shop;True;False
2397572;1;1;2;32834.0;33434.0;shop;home;False;False
2397572;2;2;3;46634.0;50234.0;home;other;False;False
2397572;3;3;4;51434.0;55034.0;other;home;False;False
2397572;4;4;5;68234.0;68834.0;home;leisure;False;False
2397572;5;5;6;68834.0;69434.0;leisure;home;False;True
2399377;0;0;1;32018.0;33818.0;home;leisure;True;False
2399377;1;1;2;33818.0;35618.0;leisure;home;False;True
2399630;0;0;1;36318.0;37818.0;home;shop;True;False
2399630;1;1;2;45258.0;46818.0;shop;home;False;True
2399631;0;0;1;50594.0;51494.0;home;shop;True;False
2399631;1;1;2;59594.0;61394.0;shop;home;False;True
2399632;0;0;1;28234.0;30634.0;home;leisure;True;False
2399632;1;1;2;31234.0;34234.0;leisure;home;False;False
2399632;2;2;3;40834.0;41134.0;home;shop;False;False
2399632;3;3;4;41734.0;42034.0;shop;home;False;False
2399632;4;4;5;60034.0;60634.0;home;leisure;False;False
2399632;5;5;6;62434.0;63034.0;leisure;home;False;True
2406094;0;0;1;26421.0;27021.0;home;education;True;False
2406094;1;1;2;58521.0;59721.0;education;leisure;False;False
2406094;2;2;3;63921.0;64821.0;leisure;home;False;True
2407024;0;0;1;30225.0;31425.0;home;work;True;False
2407024;1;1;2;68925.0;70425.0;work;home;False;True
2408247;0;0;1;32213.0;32513.0;home;leisure;True;False
2408247;1;1;2;37913.0;38213.0;leisure;home;False;True
2410601;0;0;1;30443.0;30923.0;home;other;True;False
2410601;1;1;2;36323.0;36923.0;other;shop;False;False
2410601;2;2;3;41423.0;43523.0;shop;leisure;False;False
2410601;3;3;4;51323.0;53123.0;leisure;home;False;True
2411827;0;0;1;37721.0;40421.0;home;leisure;True;False
2411827;1;1;2;63821.0;64901.0;leisure;home;False;False
2411827;2;2;3;65621.0;65981.0;home;shop;False;False
2411827;3;3;4;67121.0;67841.0;shop;home;False;True
2411828;0;0;1;26887.0;27607.0;home;work;True;False
2411828;1;1;2;41407.0;42127.0;work;home;False;True
2412571;0;0;1;53681.0;54881.0;home;leisure;True;True
2412572;0;0;1;29347.0;29647.0;home;other;True;False
2412572;1;1;2;30547.0;31147.0;other;home;False;False
2412572;2;2;3;32347.0;32647.0;home;other;False;False
2412572;3;3;4;34747.0;35047.0;other;home;False;False
2412572;4;4;5;39847.0;40147.0;home;shop;False;False
2412572;5;5;6;41347.0;41647.0;shop;home;False;False
2412572;6;6;7;58147.0;58567.0;home;other;False;False
2412572;7;7;8;59947.0;60487.0;other;home;False;False
2412572;8;8;9;65947.0;66847.0;home;other;False;False
2412572;9;9;10;66907.0;67747.0;other;home;False;True
2415344;0;0;1;50288.0;51188.0;home;shop;True;False
2415344;1;1;2;59288.0;61088.0;shop;home;False;True
2415345;0;0;1;32596.0;33076.0;shop;shop;True;False
2415345;1;1;2;34756.0;35836.0;shop;home;False;True
2415437;0;0;1;28198.0;30598.0;home;work;True;False
2415437;1;1;2;32698.0;35098.0;work;work;False;False
2415437;2;2;3;55498.0;59818.0;work;home;False;True
2415438;0;0;1;55389.0;55689.0;home;leisure;True;False
2415438;1;1;2;68889.0;70089.0;leisure;leisure;False;False
2415438;2;2;3;79089.0;80289.0;leisure;home;False;True
2415439;0;0;1;31186.0;31486.0;home;work;True;False
2415439;1;1;2;63286.0;63586.0;work;home;False;True
2417959;0;0;1;49939.0;50839.0;home;leisure;True;False
2417959;1;1;2;53839.0;54739.0;leisure;other;False;False
2417959;2;2;3;55939.0;56359.0;other;home;False;False
2417959;3;3;4;74839.0;75559.0;home;leisure;False;True
2417960;0;0;1;32521.0;33121.0;home;work;True;False
2417960;1;1;2;44221.0;44821.0;work;home;False;False
2417960;2;2;3;47221.0;47821.0;home;work;False;False
2417960;3;3;4;62221.0;62821.0;work;home;False;True
2417961;0;0;1;30173.0;30773.0;home;education;True;False
2417961;1;1;2;65573.0;66473.0;education;home;False;True
2420738;0;0;1;38293.0;38473.0;home;other;True;False
2420738;1;1;2;39013.0;39253.0;other;home;False;True
2421340;0;0;1;31083.0;31983.0;home;shop;True;False
2421340;1;1;2;32883.0;34683.0;shop;leisure;False;False
2421340;2;2;3;36483.0;37683.0;leisure;home;False;False
2421340;3;3;4;65283.0;65583.0;home;shop;False;False
2421340;4;4;5;66483.0;66783.0;shop;home;False;True
2421341;0;0;1;30206.0;30806.0;home;shop;True;False
2421341;1;1;2;33806.0;34706.0;shop;home;False;False
2421341;2;2;3;53606.0;54506.0;home;leisure;False;False
2421341;3;3;4;59006.0;59906.0;leisure;home;False;True
2424050;0;0;1;33360.0;33960.0;home;other;True;False
2424050;1;1;2;40560.0;41160.0;other;home;False;False
2424050;2;2;3;42360.0;42960.0;home;shop;False;False
2424050;3;3;4;45960.0;46560.0;shop;home;False;False
2424050;4;4;5;54960.0;55860.0;home;shop;False;False
2424050;5;5;6;60360.0;61260.0;shop;other;False;False
2424050;6;6;7;61860.0;62760.0;other;home;False;True
2432024;0;0;1;24198.0;25998.0;home;work;True;False
2432024;1;1;2;58398.0;60198.0;work;home;False;True
2432025;0;0;1;30444.0;35844.0;home;work;True;False
2432025;1;1;2;65544.0;68544.0;work;home;False;True
2432026;0;0;1;30676.0;30856.0;home;work;True;False
2432026;1;1;2;44596.0;45496.0;work;home;False;False
2432026;2;2;3;49396.0;50416.0;home;work;False;False
2432026;3;3;4;64456.0;64696.0;work;home;False;False
2432026;4;4;5;67096.0;68236.0;home;leisure;False;False
2432026;5;5;6;80296.0;80896.0;leisure;home;False;True
2434152;0;0;1;29221.0;30421.0;home;work;True;False
2434152;1;1;2;46021.0;47221.0;work;home;False;False
2434152;2;2;3;49321.0;50521.0;home;work;False;False
2434152;3;3;4;62221.0;63721.0;work;home;False;True
2436183;0;0;1;21082.0;21682.0;home;work;True;False
2436183;1;1;2;44182.0;45082.0;work;home;False;True
2438050;0;0;1;53538.0;54138.0;home;other;True;False
2438050;1;1;2;59838.0;61938.0;other;home;False;False
2438050;2;2;3;62538.0;62718.0;home;shop;False;False
2438050;3;3;4;63018.0;63258.0;shop;home;False;True
2441705;0;0;1;34509.0;35409.0;home;shop;True;False
2441705;1;1;2;36309.0;37209.0;shop;home;False;True
2441706;0;0;1;54164.0;55064.0;home;other;True;False
2441706;1;1;2;57764.0;58664.0;other;other;False;False
2441706;2;2;3;63164.0;64964.0;other;home;False;True
2442801;0;0;1;34616.0;35096.0;shop;shop;True;False
2442801;1;1;2;36776.0;37856.0;shop;home;False;True
2442802;0;0;1;31006.0;31606.0;home;shop;True;False
2442802;1;1;2;34606.0;35506.0;shop;home;False;False
2442802;2;2;3;54406.0;55306.0;home;leisure;False;False
2442802;3;3;4;59806.0;60706.0;leisure;home;False;True
2445922;0;0;1;54214.0;54514.0;home;leisure;True;False
2445922;1;1;2;65014.0;65314.0;leisure;home;False;True
2446567;0;0;1;53384.0;56984.0;home;leisure;True;False
2446567;1;1;2;56984.0;60584.0;leisure;home;False;True
2447904;0;0;1;29997.0;30117.0;home;work;True;False
2447904;1;1;2;31797.0;32097.0;work;work;False;False
2447904;2;2;3;38997.0;39297.0;work;home;False;False
2447904;3;3;4;47997.0;48117.0;home;work;False;False
2447904;4;4;5;55197.0;55377.0;work;home;False;False
2447904;5;5;6;58797.0;58977.0;home;work;False;False
2447904;6;6;7;60597.0;60897.0;work;home;False;False
2447904;7;7;8;62397.0;62697.0;home;other;False;False
2447904;8;8;9;63297.0;63477.0;other;home;False;False
2447904;9;9;10;66597.0;66897.0;home;work;False;False
2447904;10;10;11;68697.0;68997.0;work;home;False;True
2459076;0;0;1;40483.0;41083.0;home;leisure;True;False
2459076;1;1;2;58483.0;59083.0;leisure;home;False;True
2460150;0;0;1;48737.0;49037.0;home;work;True;False
2460150;1;1;2;70637.0;71237.0;work;home;False;True
2460151;0;0;1;64869.0;65289.0;home;shop;True;False
2460151;1;1;2;66969.0;67569.0;shop;home;False;True
2462981;0;0;1;39201.0;39561.0;home;shop;True;False
2462981;1;1;2;40041.0;40401.0;shop;home;False;False
2462981;2;2;3;42201.0;42381.0;home;shop;False;False
2462981;3;3;4;42681.0;42861.0;shop;home;False;True
2464894;0;0;1;65384.0;65684.0;home;other;True;False
2464894;1;1;2;68384.0;68684.0;other;home;False;True
2465928;0;0;1;36118.0;37018.0;home;shop;True;False
2465928;1;1;2;37918.0;38818.0;shop;home;False;True
2466142;0;0;1;30153.0;31053.0;work;home;True;False
2466142;1;1;2;60753.0;61053.0;home;other;False;False
2466142;2;2;3;61953.0;62553.0;other;home;False;False
2466142;3;3;4;69753.0;70053.0;home;other;False;False
2466142;4;4;5;70653.0;71253.0;other;work;False;True
2466148;0;0;1;29752.0;32452.0;home;work;True;False
2466148;1;1;2;56992.0;57652.0;work;work;False;False
2466148;2;2;3;57832.0;58552.0;work;work;False;False
2466148;3;3;4;66952.0;69352.0;work;home;False;True
2466869;0;0;1;66066.0;67266.0;home;leisure;True;False
2466869;1;1;2;73266.0;74466.0;leisure;home;False;False
2466869;2;2;3;94866.0;95766.0;home;other;False;False
2466869;3;3;4;96366.0;96966.0;other;home;False;True
2467026;0;0;1;34464.0;35244.0;home;leisure;True;False
2467026;1;1;2;35424.0;39924.0;leisure;leisure;False;False
2467026;2;2;3;40104.0;40944.0;leisure;home;False;False
2467026;3;3;4;41844.0;42624.0;home;shop;False;False
2467026;4;4;5;43824.0;44424.0;shop;home;False;False
2467026;5;5;6;73944.0;74604.0;home;leisure;False;False
2467026;6;6;7;81444.0;82224.0;leisure;home;False;True
2467752;0;0;1;54170.0;55370.0;home;leisure;True;True
2467753;0;0;1;32561.0;32861.0;home;work;True;False
2467753;1;1;2;35561.0;36161.0;work;work;False;False
2467753;2;2;3;37961.0;38261.0;work;home;False;True
2467754;0;0;1;42632.0;42932.0;home;other;True;False
2467754;1;1;2;43232.0;43532.0;other;home;False;False
2467754;2;2;3;52232.0;52532.0;home;other;False;False
2467754;3;3;4;52832.0;53432.0;other;other;False;False
2467754;4;4;5;55832.0;56432.0;other;shop;False;False
2467754;5;5;6;60332.0;60932.0;shop;other;False;False
2467754;6;6;7;61232.0;61532.0;other;home;False;False
2467754;7;7;8;65732.0;66332.0;home;other;False;False
2467754;8;8;9;66632.0;67232.0;other;home;False;True
2468994;0;0;1;50831.0;51731.0;home;other;True;False
2468994;1;1;2;58931.0;58991.0;other;shop;False;False
2468994;2;2;3;59831.0;60731.0;shop;home;False;True
2470514;0;0;1;55485.0;55785.0;home;leisure;True;False
2470514;1;1;2;66285.0;66585.0;leisure;home;False;True
2471277;0;0;1;49365.0;50265.0;home;shop;True;False
2471277;1;1;2;58365.0;60165.0;shop;home;False;True
2475778;0;0;1;29960.0;36260.0;work;home;True;True
2478883;0;0;1;27942.0;28842.0;home;education;True;False
2478883;1;1;2;60342.0;61242.0;education;home;False;True
2478884;0;0;1;28116.0;30216.0;home;work;True;False
2478884;1;1;2;42936.0;45036.0;work;work;False;False
2478884;2;2;3;45216.0;45816.0;work;home;False;False
2478884;3;3;4;51996.0;52896.0;home;work;False;False
2478884;4;4;5;71616.0;72456.0;work;home;False;True
2478885;0;0;1;28461.0;30381.0;home;education;True;False
2478885;1;1;2;31461.0;32061.0;education;education;False;False
2478885;2;2;3;37461.0;38061.0;education;education;False;False
2478885;3;3;4;62661.0;63261.0;education;home;False;True
2478886;0;0;1;29742.0;30042.0;home;education;True;False
2478886;1;1;2;41742.0;42042.0;education;home;False;False
2478886;2;2;3;48342.0;48642.0;home;education;False;False
2478886;3;3;4;59442.0;60342.0;education;leisure;False;False
2478886;4;4;5;63942.0;64842.0;leisure;home;False;True
2479924;0;0;1;34945.0;36145.0;home;leisure;True;False
2479924;1;1;2;42145.0;43345.0;leisure;home;False;True
2482372;0;0;1;37595.0;38315.0;home;other;True;False
2482372;1;1;2;40295.0;41435.0;other;leisure;False;False
2482372;2;2;3;52895.0;53735.0;leisure;shop;False;False
2482372;3;3;4;54635.0;55055.0;shop;home;False;False
2482372;4;4;5;62195.0;63215.0;home;leisure;False;False
2482372;5;5;6;68195.0;69335.0;leisure;home;False;False
2482372;6;6;7;70895.0;71855.0;home;leisure;False;False
2482372;7;7;8;88595.0;89435.0;leisure;home;False;True
2482425;0;0;1;27663.0;27963.0;home;other;True;False
2482425;1;1;2;28083.0;28263.0;other;home;False;False
2482425;2;2;3;31863.0;32043.0;home;other;False;False
2482425;3;3;4;32163.0;32343.0;other;home;False;False
2482425;4;4;5;35763.0;36063.0;home;other;False;False
2482425;5;5;6;36363.0;36963.0;other;other;False;False
2482425;6;6;7;39663.0;39963.0;other;other;False;False
2482425;7;7;8;42663.0;43263.0;other;other;False;False
2482425;8;8;9;43563.0;44163.0;other;home;False;True
2482426;0;0;1;37503.0;38403.0;home;other;True;False
2482426;1;1;2;39303.0;41103.0;other;home;False;False
2482426;2;2;3;53703.0;54903.0;home;leisure;False;False
2482426;3;3;4;67203.0;69303.0;leisure;home;False;True
2484042;0;0;1;50720.0;57920.0;home;other;True;False
2484042;1;1;2;58520.0;59120.0;other;home;False;True
2484043;0;0;1;40454.0;42254.0;home;leisure;True;False
2484043;1;1;2;42314.0;44474.0;leisure;home;False;False
2484043;2;2;3;52154.0;52874.0;home;leisure;False;False
2484043;3;3;4;66554.0;67454.0;leisure;home;False;True
2488253;0;0;1;30418.0;31018.0;home;work;True;False
2488253;1;1;2;71818.0;72418.0;work;home;False;True
2492260;0;0;1;30908.0;32708.0;home;work;True;False
2492260;1;1;2;62108.0;63008.0;work;leisure;False;False
2492260;2;2;3;66308.0;68708.0;leisure;shop;False;False
2492260;3;3;4;71108.0;71708.0;shop;home;False;True
2492715;0;0;1;41905.0;44605.0;home;leisure;True;False
2492715;1;1;2;44905.0;45205.0;leisure;leisure;False;False
2492715;2;2;3;52705.0;53005.0;leisure;home;False;True
2492716;0;0;1;25530.0;27090.0;home;work;True;False
2492716;1;1;2;44850.0;45330.0;work;leisure;False;False
2492716;2;2;3;47070.0;47730.0;leisure;work;False;False
2492716;3;3;4;65550.0;66750.0;work;home;False;True
2492717;0;0;1;29104.0;29524.0;home;education;True;False
2492717;1;1;2;58204.0;58804.0;education;home;False;False
2492717;2;2;3;60604.0;60904.0;home;other;False;False
2492717;3;3;4;66004.0;66304.0;other;home;False;True
2492718;0;0;1;27517.0;28417.0;home;education;True;False
2492718;1;1;2;59917.0;60817.0;education;home;False;True
2492719;0;0;1;32110.0;32290.0;home;education;True;False
2492719;1;1;2;43750.0;43930.0;education;home;False;False
2492719;2;2;3;49870.0;50050.0;home;education;False;False
2492719;3;3;4;61570.0;61690.0;education;home;False;True
2495181;0;0;1;25816.0;26416.0;home;education;True;False
2495181;1;1;2;41416.0;42016.0;education;home;False;False
2495181;2;2;3;48316.0;49216.0;home;education;False;False
2495181;3;3;4;59416.0;60016.0;education;home;False;True
2504286;0;0;1;31733.0;32633.0;home;shop;True;False
2504286;1;1;2;41633.0;42533.0;shop;home;False;True
2513968;0;0;1;52598.0;53198.0;home;other;True;False
2513968;1;1;2;58898.0;60998.0;other;home;False;False
2513968;2;2;3;61598.0;61778.0;home;shop;False;False
2513968;3;3;4;62078.0;62318.0;shop;home;False;True
2514158;0;0;1;28778.0;29978.0;home;work;True;False
2514158;1;1;2;64778.0;65978.0;work;home;False;True
2514159;0;0;1;15378.0;16878.0;home;work;True;False
2514159;1;1;2;46878.0;48978.0;work;home;False;False
2514159;2;2;3;58878.0;60378.0;home;shop;False;False
2514159;3;3;4;65778.0;66078.0;shop;leisure;False;False
2514159;4;4;5;68478.0;68778.0;leisure;home;False;True
