person_id;household_id;activity_index;iris_id;commune_id;departement_id;region_id;preceding_trip_index;following_trip_index;purpose;start_time;end_time;is_first;is_last
2432026;1177589;5;812840000;81284;81;76;4;5;leisure;68236.0;80296.0;False;False
2432026;1177589;6;810600101;81060;81;76;5;-1;home;80896.0;;False;True
2434152;1178696;0;810600102;81060;81;76;-1;0;home;;29221.0;True;False
2434152;1178696;1;810330000;81033;81;76;0;1;work;30421.0;46021.0;False;False
2434152;1178696;2;810600102;81060;81;76;1;2;home;47221.0;49321.0;False;False
2434152;1178696;3;810330000;81033;81;76;2;3;work;50521.0;62221.0;False;False
2434152;1178696;4;810600102;81060;81;76;3;-1;home;63721.0;;False;True
2436183;1179746;0;810600101;81060;81;76;-1;0;home;;21082.0;True;False
2436183;1179746;1;810040302;81004;81;76;0;1;work;21682.0;44182.0;False;False
2436183;1179746;2;810600101;81060;81;76;1;-1;home;45082.0;;False;True
2438050;1180646;0;810600101;81060;81;76;-1;0;home;;53538.0;True;False
2438050;1180646;1;811120000;81112;81;76;0;1;other;54138.0;59838.0;False;False
2438050;1180646;2;810600101;81060;81;76;1;2;home;61938.0;62538.0;False;False
2438050;1180646;3;810600101;81060;81;76;2;3;shop;62718.0;63018.0;False;False
2438050;1180646;4;810600101;81060;81;76;3;-1;home;63258.0;;False;True
2441705;1182436;0;810650902;81065;81;76;-1;0;home;;34509.0;True;False
2441705;1182436;1;810650902;81065;81;76;0;1;shop;35409.0;36309.0;False;False
2441705;1182436;2;810650902;81065;81;76;1;-1;home;37209.0;;False;True
2441706;1182436;0;810650902;81065;81;76;-1;0;home;;54164.0;True;False
2441706;1182436;1;810650902;81065;81;76;0;1;other;55064.0;57764.0;False;False
2441706;1182436;2;811180000;81118;81;76;1;2;other;58664.0;63164.0;False;False
2441706;1182436;3;810650902;81065;81;76;2;-1;home;64964.0;;False;True
2442801;1183002;0;811300000;81130;81;76;-1;0;shop;;34616.0;True;False
2442801;1183002;1;811200101;81120;81;76;0;1;shop;35096.0;36776.0;False;False
2442801;1183002;2;810650403;81065;81;76;1;-1;home;37856.0;;False;True
2442802;1183002;0;810650403;81065;81;76;-1;0;home;;31006.0;True;False
2442802;1183002;1;810650601;81065;81;76;0;1;shop;31606.0;34606.0;False;False
2442802;1183002;2;810650403;81065;81;76;1;2;home;35506.0;54406.0;False;False
2442802;1183002;3;810650702;81065;81;76;2;3;leisure;55306.0;59806.0;False;False
2442802;1183002;4;810650403;81065;81;76;3;-1;home;60706.0;;False;True
2445922;1184630;0;810650403;81065;81;76;-1;0;home;;54214.0;True;False
2445922;1184630;1;810650401;81065;81;76;0;1;leisure;54514.0;65014.0;False;False
2445922;1184630;2;810650403;81065;81;76;1;-1;home;65314.0;;False;True
2446567;1184959;0;810650202;81065;81;76;-1;0;home;;53384.0;True;False
2446567;1184959;1;810650203;81065;81;76;0;1;leisure;56984.0;56984.0;False;False
2446567;1184959;2;810650202;81065;81;76;1;-1;home;60584.0;;False;True
2447904;1185638;0;810650101;81065;81;76;-1;0;home;;29997.0;True;False
2447904;1185638;1;810650101;81065;81;76;0;1;work;30117.0;31797.0;False;False
2447904;1185638;2;810650101;81065;81;76;1;2;work;32097.0;38997.0;False;False
2447904;1185638;3;810650101;81065;81;76;2;3;home;39297.0;47997.0;False;False
2447904;1185638;4;810650101;81065;81;76;3;4;work;48117.0;55197.0;False;False
2447904;1185638;5;810650101;81065;81;76;4;5;home;55377.0;58797.0;False;False
2447904;1185638;6;810650101;81065;81;76;5;6;work;58977.0;60597.0;False;False
2447904;1185638;7;810650101;81065;81;76;6;7;home;60897.0;62397.0;False;False
2447904;1185638;8;810650602;81065;81;76;7;8;other;62697.0;63297.0;False;False
2447904;1185638;9;810650101;81065;81;76;8;9;home;63477.0;66597.0;False;False
2447904;1185638;10;810650101;81065;81;76;9;10;work;66897.0;68697.0;False;False
2447904;1185638;11;810650101;81065;81;76;10;-1;home;68997.0;;False;True
2459076;1191275;0;810650203;81065;81;76;-1;0;home;;40483.0;True;False
2459076;1191275;1;810650204;81065;81;76;0;1;leisure;41083.0;58483.0;False;False
2459076;1191275;2;810650203;81065;81;76;1;-1;home;59083.0;;False;True
2460150;1191792;0;810650201;81065;81;76;-1;0;home;;48737.0;True;False
2460150;1191792;1;810650101;81065;81;76;0;1;work;49037.0;70637.0;False;False
2460150;1191792;2;810650201;81065;81;76;1;-1;home;71237.0;;False;True
2460151;1191792;0;810650201;81065;81;76;-1;0;home;;64869.0;True;False
2460151;1191792;1;810650201;81065;81;76;0;1;shop;65289.0;66969.0;False;False
2460151;1191792;2;810650201;81065;81;76;1;-1;home;67569.0;;False;True
2462981;1193200;0;810650301;81065;81;76;-1;0;home;;39201.0;True;False
2462981;1193200;1;810650301;81065;81;76;0;1;shop;39561.0;40041.0;False;False
2462981;1193200;2;810650301;81065;81;76;1;2;home;40401.0;42201.0;False;False
2462981;1193200;3;810650301;81065;81;76;2;3;shop;42381.0;42681.0;False;False
2462981;1193200;4;810650301;81065;81;76;3;-1;home;42861.0;;False;True
2464894;1194140;0;810650204;81065;81;76;-1;0;home;;65384.0;True;False
2464894;1194140;1;810650204;81065;81;76;0;1;other;65684.0;68384.0;False;False
2464894;1194140;2;810650204;81065;81;76;1;-1;home;68684.0;;False;True
2465928;1194611;0;810650204;81065;81;76;-1;0;home;;36118.0;True;False
2465928;1194611;1;810650204;81065;81;76;0;1;shop;37018.0;37918.0;False;False
2465928;1194611;2;810650204;81065;81;76;1;-1;home;38818.0;;False;True
2466142;1194723;0;810650901;81065;81;76;-1;0;work;;30153.0;True;False
2466142;1194723;1;810650101;81065;81;76;0;1;home;31053.0;60753.0;False;False
2466142;1194723;2;810650501;81065;81;76;1;2;other;61053.0;61953.0;False;False
2466142;1194723;3;810650101;81065;81;76;2;3;home;62553.0;69753.0;False;False
2466142;1194723;4;810650601;81065;81;76;3;4;other;70053.0;70653.0;False;False
2466142;1194723;5;810650901;81065;81;76;4;-1;work;71253.0;;False;True
2466148;1194729;0;810650203;81065;81;76;-1;0;home;;29752.0;True;False
2466148;1194729;1;810650901;81065;81;76;0;1;work;32452.0;56992.0;False;False
2466148;1194729;2;810650901;81065;81;76;1;2;work;57652.0;57832.0;False;False
2466148;1194729;3;810650901;81065;81;76;2;3;work;58552.0;66952.0;False;False
2466148;1194729;4;810650203;81065;81;76;3;-1;home;69352.0;;False;True
2466869;1195058;0;810650201;81065;81;76;-1;0;home;;66066.0;True;False
2466869;1195058;1;811960000;81196;81;76;0;1;leisure;67266.0;73266.0;False;False
2466869;1195058;2;810650201;81065;81;76;1;2;home;74466.0;94866.0;False;False
2466869;1195058;3;810650701;81065;81;76;2;3;other;95766.0;96366.0;False;False
2466869;1195058;4;810650201;81065;81;76;3;-1;home;96966.0;;False;True
2467026;1195147;0;810650701;81065;81;76;-1;0;home;;34464.0;True;False
2467026;1195147;1;812270000;81227;81;76;0;1;leisure;35244.0;35424.0;False;False
2467026;1195147;2;812270000;81227;81;76;1;2;leisure;39924.0;40104.0;False;False
2467026;1195147;3;810650701;81065;81;76;2;3;home;40944.0;41844.0;False;False
2467026;1195147;4;810650701;81065;81;76;3;4;shop;42624.0;43824.0;False;False
2467026;1195147;5;810650701;81065;81;76;4;5;home;44424.0;73944.0;False;False
2467026;1195147;6;811390000;81139;81;76;5;6;leisure;74604.0;81444.0;False;False
2467026;1195147;7;810650701;81065;81;76;6;-1;home;82224.0;;False;True
2467752;1195505;0;810650101;81065;81;76;-1;0;home;;54170.0;True;False
2467752;1195505;1;810370000;81037;81;76;0;-1;leisure;55370.0;;False;True
2467753;1195505;0;810650101;81065;81;76;-1;0;home;;32561.0;True;False
2467753;1195505;1;810650501;81065;81;76;0;1;work;32861.0;35561.0;False;False
2467753;1195505;2;810650501;81065;81;76;1;2;work;36161.0;37961.0;False;False
2467753;1195505;3;810650101;81065;81;76;2;-1;home;38261.0;;False;True
2467754;1195505;0;810650101;81065;81;76;-1;0;home;;42632.0;True;False
2467754;1195505;1;810650501;81065;81;76;0;1;other;42932.0;43232.0;False;False
2467754;1195505;2;810650101;81065;81;76;1;2;home;43532.0;52232.0;False;False
2467754;1195505;3;810650202;81065;81;76;2;3;other;52532.0;52832.0;False;False
2467754;1195505;4;810650205;81065;81;76;3;4;other;53432.0;55832.0;False;False
2467754;1195505;5;810650801;81065;81;76;4;5;shop;56432.0;60332.0;False;False
2467754;1195505;6;810650601;81065;81;76;5;6;other;60932.0;61232.0;False;False
2467754;1195505;7;810650101;81065;81;76;6;7;home;61532.0;65732.0;False;False
2467754;1195505;8;810650203;81065;81;76;7;8;other;66332.0;66632.0;False;False
2467754;1195505;9;810650101;81065;81;76;8;-1;home;67232.0;;False;True
2468994;1196125;0;810650101;81065;81;76;-1;0;home;;50831.0;True;False
2468994;1196125;1;810650203;81065;81;76;0;1;other;51731.0;58931.0;False;False
2468994;1196125;2;810650701;81065;81;76;1;2;shop;58991.0;59831.0;False;False
2468994;1196125;3;810650101;81065;81;76;2;-1;home;60731.0;;False;True
2470514;1196845;0;810650801;81065;81;76;-1;0;home;;55485.0;True;False
2470514;1196845;1;810650202;81065;81;76;0;1;leisure;55785.0;66285.0;False;False
2470514;1196845;2;810650801;81065;81;76;1;-1;home;66585.0;;False;True
2471277;1197236;0;810650902;81065;81;76;-1;0;home;;49365.0;True;False
2471277;1197236;1;810650902;81065;81;76;0;1;shop;50265.0;58365.0;False;False
2471277;1197236;2;810650902;81065;81;76;1;-1;home;60165.0;;False;True
2475778;1199531;0;811820000;81182;81;76;-1;0;work;;29960.0;True;False
2475778;1199531;1;810650201;81065;81;76;0;-1;home;36260.0;;False;True
2478883;1201138;0;810650401;81065;81;76;-1;0;home;;27942.0;True;False
2478883;1201138;1;810650101;81065;81;76;0;1;education;28842.0;60342.0;False;False
2478883;1201138;2;810650401;81065;81;76;1;-1;home;61242.0;;False;True
2478884;1201138;0;810650401;81065;81;76;-1;0;home;;28116.0;True;False
2478884;1201138;1;314510102;31451;31;76;0;1;work;30216.0;42936.0;False;False
2478884;1201138;2;314510102;31451;31;76;1;2;work;45036.0;45216.0;False;False
2478884;1201138;3;810650401;81065;81;76;2;3;home;45816.0;51996.0;False;False
2478884;1201138;4;314510102;31451;31;76;3;4;work;52896.0;71616.0;False;False
2478884;1201138;5;810650401;81065;81;76;4;-1;home;72456.0;;False;True
2478885;1201138;0;810650401;81065;81;76;-1;0;home;;28461.0;True;False
2478885;1201138;1;810650501;81065;81;76;0;1;education;30381.0;31461.0;False;False
2478885;1201138;2;810650501;81065;81;76;1;2;education;32061.0;37461.0;False;False
2478885;1201138;3;810650501;81065;81;76;2;3;education;38061.0;62661.0;False;False
2478885;1201138;4;810650401;81065;81;76;3;-1;home;63261.0;;False;True
2478886;1201138;0;810650401;81065;81;76;-1;0;home;;29742.0;True;False
2478886;1201138;1;810650101;81065;81;76;0;1;education;30042.0;41742.0;False;False
2478886;1201138;2;810650401;81065;81;76;1;2;home;42042.0;48342.0;False;False
2478886;1201138;3;810650101;81065;81;76;2;3;education;48642.0;59442.0;False;False
2478886;1201138;4;810650401;81065;81;76;3;4;leisure;60342.0;63942.0;False;False
2478886;1201138;5;810650401;81065;81;76;4;-1;home;64842.0;;False;True
2479924;1201688;0;811630102;81163;81;76;-1;0;home;;34945.0;True;False
2479924;1201688;1;810020000;81002;81;76;0;1;leisure;36145.0;42145.0;False;False
2479924;1201688;2;811630102;81163;81;76;1;-1;home;43345.0;;False;True
2482372;1202999;0;811630102;81163;81;76;-1;0;home;;37595.0;True;False
2482372;1202999;1;810020000;81002;81;76;0;1;other;38315.0;40295.0;False;False
2482372;1202999;2;810210101;81021;81;76;1;2;leisure;41435.0;52895.0;False;False
2482372;1202999;3;811630101;81163;81;76;2;3;shop;53735.0;54635.0;False;False
2482372;1202999;4;811630102;81163;81;76;3;4;home;55055.0;62195.0;False;False
2482372;1202999;5;812090000;81209;81;76;4;5;leisure;63215.0;68195.0;False;False
2482372;1202999;6;811630102;81163;81;76;5;6;home;69335.0;70895.0;False;False
2482372;1202999;7;812090000;81209;81;76;6;7;leisure;71855.0;88595.0;False;False
2482372;1202999;8;811630102;81163;81;76;7;-1;home;89435.0;;False;True
2482425;1203020;0;811630103;81163;81;76;-1;0;home;;27663.0;True;False
2482425;1203020;1;811630103;81163;81;76;0;1;other;27963.0;28083.0;False;False
2482425;1203020;2;811630103;81163;81;76;1;2;home;28263.0;31863.0;False;False
2482425;1203020;3;810210104;81021;81;76;2;3;other;32043.0;32163.0;False;False
2482425;1203020;4;811630103;81163;81;76;3;4;home;32343.0;35763.0;False;False
2482425;1203020;5;811630106;81163;81;76;4;5;other;36063.0;36363.0;False;False
2482425;1203020;6;810210104;81021;81;76;5;6;other;36963.0;39663.0;False;False
2482425;1203020;7;810210102;81021;81;76;6;7;other;39963.0;42663.0;False;False
2482425;1203020;8;811630106;81163;81;76;7;8;other;43263.0;43563.0;False;False
2482425;1203020;9;811630103;81163;81;76;8;-1;home;44163.0;;False;True
2482426;1203020;0;811630103;81163;81;76;-1;0;home;;37503.0;True;False
2482426;1203020;1;810210104;81021;81;76;0;1;other;38403.0;39303.0;False;False
2482426;1203020;2;811630103;81163;81;76;1;2;home;41103.0;53703.0;False;False
2482426;1203020;3;811630102;81163;81;76;2;3;leisure;54903.0;67203.0;False;False
2482426;1203020;4;811630103;81163;81;76;3;-1;home;69303.0;;False;True
2484042;1203872;0;811630104;81163;81;76;-1;0;home;;50720.0;True;False
2484042;1203872;1;811630104;81163;81;76;0;1;other;57920.0;58520.0;False;False
2484042;1203872;2;811630104;81163;81;76;1;-1;home;59120.0;;False;True
2484043;1203872;0;811630104;81163;81;76;-1;0;home;;40454.0;True;False
2484043;1203872;1;812090000;81209;81;76;0;1;leisure;42254.0;42314.0;False;False
2484043;1203872;2;811630104;81163;81;76;1;2;home;44474.0;52154.0;False;False
2484043;1203872;3;812090000;81209;81;76;2;3;leisure;52874.0;66554.0;False;False
2484043;1203872;4;811630104;81163;81;76;3;-1;home;67454.0;;False;True
2488253;1206135;0;811630106;81163;81;76;-1;0;home;;30418.0;True;False
2488253;1206135;1;811630103;81163;81;76;0;1;work;31018.0;71818.0;False;False
2488253;1206135;2;811630106;81163;81;76;1;-1;home;72418.0;;False;True
2492260;1208116;0;820370102;82037;82;76;-1;0;home;;30908.0;True;False
2492260;1208116;1;821210102;82121;82;76;0;1;work;32708.0;62108.0;False;False
2492260;1208116;2;820760000;82076;82;76;1;2;leisure;63008.0;66308.0;False;False
2492260;1208116;3;821260000;82126;82;76;2;3;shop;68708.0;71108.0;False;False
2492260;1208116;4;820370102;82037;82;76;3;-1;home;71708.0;;False;True
2492715;1208321;0;820020000;82002;82;76;-1;0;home;;41905.0;True;False
2492715;1208321;1;820020000;82002;82;76;0;1;leisure;44605.0;44905.0;False;False
2492715;1208321;2;820020000;82002;82;76;1;2;leisure;45205.0;52705.0;False;False
2492715;1208321;3;820020000;82002;82;76;2;-1;home;53005.0;;False;True
2492716;1208321;0;820020000;82002;82;76;-1;0;home;;25530.0;True;False
2492716;1208321;1;821211001;82121;82;76;0;1;work;27090.0;44850.0;False;False
2492716;1208321;2;821210901;82121;82;76;1;2;leisure;45330.0;47070.0;False;False
2492716;1208321;3;821211001;82121;82;76;2;3;work;47730.0;65550.0;False;False
2492716;1208321;4;820020000;82002;82;76;3;-1;home;66750.0;;False;True
2492717;1208321;0;820020000;82002;82;76;-1;0;home;;29104.0;True;False
2492717;1208321;1;820370102;82037;82;76;0;1;education;29524.0;58204.0;False;False
2492717;1208321;2;820020000;82002;82;76;1;2;home;58804.0;60604.0;False;False
2492717;1208321;3;820760000;82076;82;76;2;3;other;60904.0;66004.0;False;False
2492717;1208321;4;820020000;82002;82;76;3;-1;home;66304.0;;False;True
2492718;1208321;0;820020000;82002;82;76;-1;0;home;;27517.0;True;False
2492718;1208321;1;821610000;82161;82;76;0;1;education;28417.0;59917.0;False;False
2492718;1208321;2;820020000;82002;82;76;1;-1;home;60817.0;;False;True
2492719;1208321;0;820020000;82002;82;76;-1;0;home;;32110.0;True;False
2492719;1208321;1;820020000;82002;82;76;0;1;education;32290.0;43750.0;False;False
2492719;1208321;2;820020000;82002;82;76;1;2;home;43930.0;49870.0;False;False
2492719;1208321;3;820020000;82002;82;76;2;3;education;50050.0;61570.0;False;False
2492719;1208321;4;820020000;82002;82;76;3;-1;home;61690.0;;False;True
2495181;1209357;0;820370102;82037;82;76;-1;0;home;;25816.0;True;False
2495181;1209357;1;820370101;82037;82;76;0;1;education;26416.0;41416.0;False;False
2495181;1209357;2;820370102;82037;82;76;1;2;home;42016.0;48316.0;False;False
2495181;1209357;3;820370101;82037;82;76;2;3;education;49216.0;59416.0;False;False
2495181;1209357;4;820370102;82037;82;76;3;-1;home;60016.0;;False;True
2504286;1213504;0;820370102;82037;82;76;-1;0;home;;31733.0;True;False
2504286;1213504;1;821490000;82149;82;76;0;1;shop;32633.0;41633.0;False;False
2504286;1213504;2;820370102;82037;82;76;1;-1;home;42533.0;;False;True
2513968;1217672;0;820050000;82005;82;76;-1;0;home;;52598.0;True;False
2513968;1217672;1;313410000;31341;31;76;0;1;other;53198.0;58898.0;False;False
2513968;1217672;2;820050000;82005;82;76;1;2;home;60998.0;61598.0;False;False
2513968;1217672;3;820050000;82005;82;76;2;3;shop;61778.0;62078.0;False;False
2513968;1217672;4;820050000;82005;82;76;3;-1;home;62318.0;;False;True
2514158;1217742;0;820120000;82012;82;76;-1;0;home;;28778.0;True;False
2514158;1217742;1;820120000;82012;82;76;0;1;work;29978.0;64778.0;False;False
2514158;1217742;2;820120000;82012;82;76;1;-1;home;65978.0;;False;True
2514159;1217742;0;820120000;82012;82;76;-1;0;home;;15378.0;True;False
2514159;1217742;1;820120000;82012;82;76;0;1;work;16878.0;46878.0;False;False
2514159;1217742;2;820120000;82012;82;76;1;2;home;48978.0;58878.0;False;False
2514159;1217742;3;820330106;82033;82;76;2;3;shop;60378.0;65778.0;False;False
2514159;1217742;4;820120000;82012;82;76;3;4;leisure;66078.0;68478.0;False;False
2514159;1217742;5;820120000;82012;82;76;4;-1;home;68778.0;;False;True
2514202;1217766;0;820250000;82025;82;76;-1;0;home;;49570.0;True;False
2514202;1217766;1;821230000;82123;82;76;0;1;shop;49870.0;52870.0;False;False
2514202;1217766;2;820250000;82025;82;76;1;2;home;53170.0;63070.0;False;False
2514202;1217766;3;820270000;82027;82;76;2;3;other;63190.0;64750.0;False;False
2514202;1217766;4;820250000;82025;82;76;3;-1;home;64870.0;;False;True
2514203;1217766;0;820250000;82025;82;76;-1;0;home;;28989.0;True;False
2514203;1217766;1;820250000;82025;82;76;0;1;education;29589.0;40689.0;False;False
2514203;1217766;2;820250000;82025;82;76;1;2;home;41289.0;47289.0;False;False
2514203;1217766;3;820250000;82025;82;76;2;3;education;47589.0;58689.0;False;False
2514203;1217766;4;820250000;82025;82;76;3;4;home;58989.0;60489.0;False;False
2514203;1217766;5;820250000;82025;82;76;4;5;leisure;60789.0;63189.0;False;False
2514203;1217766;6;820250000;82025;82;76;5;-1;home;63489.0;;False;True
2514809;1218069;0;820250000;82025;82;76;-1;0;home;;31183.0;True;False
2514809;1218069;1;820250000;82025;82;76;0;1;shop;32083.0;32323.0;False;False
2514809;1218069;2;820250000;82025;82;76;1;2;work;32443.0;44383.0;False;False
2514809;1218069;3;820250000;82025;82;76;2;3;home;44563.0;50983.0;False;False
2514809;1218069;4;820250000;82025;82;76;3;4;work;51283.0;68383.0;False;False
2514809;1218069;5;820250000;82025;82;76;4;5;shop;68983.0;73183.0;False;False
2514809;1218069;6;820250000;82025;82;76;5;-1;home;73483.0;;False;True
2515653;1218455;0;820250000;82025;82;76;-1;0;home;;25415.0;True;False
2515653;1218455;1;821210402;82121;82;76;0;1;work;27215.0;60215.0;False;False
2515653;1218455;2;820250000;82025;82;76;1;-1;home;62015.0;;False;True
2515654;1218455;0;820250000;82025;82;76;-1;0;home;;32716.0;True;False
2515654;1218455;1;821240000;82124;82;76;0;1;other;33616.0;34216.0;False;False
2515654;1218455;2;821210602;82121;82;76;1;2;work;34576.0;47116.0;False;False
2515654;1218455;3;821240000;82124;82;76;2;3;leisure;47716.0;51616.0;False;False
2515654;1218455;4;821210602;82121;82;76;3;4;work;52216.0;66616.0;False;False
2515654;1218455;5;821211102;82121;82;76;4;5;other;67216.0;67816.0;False;False
2515654;1218455;6;820850000;82085;82;76;5;6;other;68716.0;69016.0;False;False
2515654;1218455;7;820250000;82025;82;76;6;-1;home;69616.0;;False;True
2517768;1219390;0;820250000;82025;82;76;-1;0;home;;34402.0;True;False
2517768;1219390;1;820250000;82025;82;76;0;1;shop;35302.0;36202.0;False;False
2517768;1219390;2;820250000;82025;82;76;1;-1;home;37102.0;;False;True
2518080;1219513;0;820260000;82026;82;76;-1;0;home;;36522.0;True;False
2518080;1219513;1;820260000;82026;82;76;0;1;work;36822.0;50922.0;False;False
2518080;1219513;2;820260000;82026;82;76;1;2;home;51222.0;70422.0;False;False
2518080;1219513;3;820260000;82026;82;76;2;3;leisure;70842.0;75222.0;False;False
2518080;1219513;4;820260000;82026;82;76;3;-1;leisure;75522.0;;False;True
2518081;1219513;0;820260000;82026;82;76;-1;0;home;;26625.0;True;False
2518081;1219513;1;820260000;82026;82;76;0;1;work;28425.0;61425.0;False;False
2518081;1219513;2;820260000;82026;82;76;1;-1;home;63225.0;;False;True
2518082;1219513;0;820260000;82026;82;76;-1;0;home;;27128.0;True;False
2518082;1219513;1;820180000;82018;82;76;0;1;education;29048.0;30128.0;False;False
2518082;1219513;2;820180000;82018;82;76;1;2;education;30728.0;36128.0;False;False
2518082;1219513;3;820180000;82018;82;76;2;3;education;36728.0;61328.0;False;False
2518082;1219513;4;820260000;82026;82;76;3;-1;home;61928.0;;False;True
2518159;1219541;0;820270000;82027;82;76;-1;0;home;;33858.0;True;False
2518159;1219541;1;312020000;31202;31;76;0;1;shop;34758.0;43758.0;False;False
2518159;1219541;2;820270000;82027;82;76;1;-1;home;44658.0;;False;True
2518160;1219541;0;820270000;82027;82;76;-1;0;home;;50951.0;True;False
2518160;1219541;1;820270000;82027;82;76;0;1;other;58151.0;58751.0;False;False
2518160;1219541;2;820270000;82027;82;76;1;-1;home;59351.0;;False;True
2522599;1221436;0;820330102;82033;82;76;-1;0;home;;29651.0;True;False
2522599;1221436;1;315550102;31555;31;76;0;1;work;31751.0;74651.0;False;False
2522599;1221436;2;820330102;82033;82;76;1;-1;home;76451.0;;False;True
2522600;1221436;0;820330102;82033;82;76;-1;0;home;;31409.0;True;False
2522600;1221436;1;820720000;82072;82;76;0;1;work;32009.0;43109.0;False;False
2522600;1221436;2;820330102;82033;82;76;1;2;home;43709.0;46109.0;False;False
2522600;1221436;3;820720000;82072;82;76;2;3;work;46709.0;61109.0;False;False
2522600;1221436;4;820330102;82033;82;76;3;-1;home;61709.0;;False;True
2522601;1221436;0;820330102;82033;82;76;-1;0;home;;30507.0;True;False
2522601;1221436;1;820330106;82033;82;76;0;1;education;31407.0;62907.0;False;False
2522601;1221436;2;820330102;82033;82;76;1;-1;home;63807.0;;False;True
2524807;1222276;0;820330104;82033;82;76;-1;0;home;;35192.0;True;False
2524807;1222276;1;820330103;82033;82;76;0;1;leisure;36092.0;39692.0;False;False
2524807;1222276;2;820330104;82033;82;76;1;-1;home;40292.0;;False;True
2527392;1223385;0;820330102;82033;82;76;-1;0;home;;42689.0;True;False
2527392;1223385;1;821690000;82169;82;76;0;1;shop;43589.0;44489.0;False;False
2527392;1223385;2;820330102;82033;82;76;1;2;home;45089.0;54089.0;False;False
2527392;1223385;3;821020000;82102;82;76;2;3;leisure;55289.0;62489.0;False;False
2527392;1223385;4;820330102;82033;82;76;3;-1;home;63689.0;;False;True
2530297;1224721;0;315551902;31555;31;76;-1;0;work;;58748.0;True;False
2530297;1224721;1;820280000;82028;82;76;0;1;home;61148.0;98348.0;False;False
2530297;1224721;2;315551902;31555;31;76;1;-1;work;100148.0;;False;True
2532607;1225713;0;820330102;82033;82;76;-1;0;home;;26119.0;True;False
2532607;1225713;1;820380000;82038;82;76;0;1;work;26659.0;50239.0;False;False
2532607;1225713;2;820330102;82033;82;76;1;2;home;50839.0;57739.0;False;False
2532607;1225713;3;820330106;82033;82;76;2;3;other;58459.0;63019.0;False;False
2532607;1225713;4;821120103;82112;82;76;3;4;other;63919.0;65299.0;False;False
2532607;1225713;5;820330102;82033;82;76;4;-1;home;66619.0;;False;True
2537583;1227961;0;820330102;82033;82;76;-1;0;home;;34878.0;True;False
2537583;1227961;1;820330104;82033;82;76;0;1;shop;35778.0;39078.0;False;False
2537583;1227961;2;820330102;82033;82;76;1;2;home;39978.0;47478.0;False;False
2537583;1227961;3;820330104;82033;82;76;2;3;leisure;48078.0;55878.0;False;False
2537583;1227961;4;820330102;82033;82;76;3;-1;home;56478.0;;False;True
2538490;1228369;0;820380000;82038;82;76;-1;0;home;;68130.0;True;False
2538490;1228369;1;820380000;82038;82;76;0;1;leisure;69330.0;78930.0;False;False
2538490;1228369;2;820380000;82038;82;76;1;-1;home;80130.0;;False;True
2538493;1228371;0;820430000;82043;82;76;-1;0;work;;30443.0;True;False
2538493;1228371;1;820430000;82043;82;76;0;1;home;31343.0;70943.0;False;False
2538493;1228371;2;820430000;82043;82;76;1;-1;work;71543.0;;False;True
2538494;1228371;0;820430000;82043;82;76;-1;0;home;;24212.0;True;False
2538494;1228371;1;320130201;32013;32;76;0;1;work;25412.0;56012.0;False;False
2538494;1228371;2;820430000;82043;82;76;1;2;home;56912.0;59612.0;False;False
2538494;1228371;3;820200000;82020;82;76;2;3;shop;59912.0;62312.0;False;False
2538494;1228371;4;820430000;82043;82;76;3;4;home;63212.0;65012.0;False;False
2538494;1228371;5;821730000;82173;82;76;4;5;shop;65612.0;67712.0;False;False
2538494;1228371;6;820430000;82043;82;76;5;-1;home;68312.0;;False;True
2538495;1228371;0;820430000;82043;82;76;-1;0;home;;42781.0;True;False
2538495;1228371;1;315410000;31541;31;76;0;1;leisure;43081.0;48781.0;False;False
2538495;1228371;2;315551701;31555;31;76;1;2;education;49981.0;68581.0;False;False
2538495;1228371;3;315551701;31555;31;76;2;3;education;69781.0;70081.0;False;False
2538495;1228371;4;820430000;82043;82;76;3;-1;home;70381.0;;False;True
2540698;1229333;0;820330106;82033;82;76;-1;0;leisure;;35416.0;True;False
2540698;1229333;1;820330102;82033;82;76;0;1;home;37216.0;58816.0;False;False
2540698;1229333;2;820120000;82012;82;76;1;2;shop;59716.0;60616.0;False;False
2540698;1229333;3;820330102;82033;82;76;2;-1;home;61816.0;;False;True
2540699;1229333;0;820330102;82033;82;76;-1;0;home;;28785.0;True;False
2540699;1229333;1;820330104;82033;82;76;0;1;leisure;28905.0;33285.0;False;False
2540699;1229333;2;820330101;82033;82;76;1;2;other;33585.0;34185.0;False;False
2540699;1229333;3;820330102;82033;82;76;2;3;home;34485.0;37785.0;False;False
2540699;1229333;4;820330106;82033;82;76;3;4;shop;38685.0;44985.0;False;False
2540699;1229333;5;820330102;82033;82;76;4;5;home;45885.0;70185.0;False;False
2540699;1229333;6;820330104;82033;82;76;5;6;other;70605.0;70785.0;False;False
2540699;1229333;7;820330103;82033;82;76;6;7;other;71205.0;71385.0;False;False
2540699;1229333;8;820330102;82033;82;76;7;-1;home;71505.0;;False;True
2542044;1229900;0;820440000;82044;82;76;-1;0;home;;28363.0;True;False
2542044;1229900;1;821260000;82126;82;76;0;1;work;28663.0;44863.0;False;False
2542044;1229900;2;820440000;82044;82;76;1;2;home;45163.0;48463.0;False;False
2542044;1229900;3;821260000;82126;82;76;2;3;work;48763.0;61663.0;False;False
2542044;1229900;4;820440000;82044;82;76;3;-1;home;61963.0;;False;True
